page_id	title	creation	age	views	page_edits	editors	len	references	talks	talkers	links	linked	urls	ref_urls	ref_pubs
10128	Elizabeth_I	2001	19	1109420	9226	3814	110267	64	1785	621	590	1822	87	24	48
10186	Eastern_Orthodox_Church	2001	19	347771	10770	3935	251535	169	2799	414	1969	8579	229	141	60
10292	Louis_Mountbatten,_1st_Earl_Mountbatten_of_Burma	2001	19	1441385	4253	1786	121092	123	412	172	1293	1685	157	80	55
10326	Human_evolution	2001	19	231922	8168	3465	222103	311	1865	437	1136	1160	279	106	214
10511	Epilepsy	2002	19	190137	5165	2021	131070	165	827	165	448	2432	122	49	141
10568	Association_football	2001	19	594192	10292	4575	89873	112	4193	1352	962	204120	136	98	7
10577	Finland	2001	19	742910	14069	6162	245981	178	1037	392	1261	65903	363	158	9
10597	French_language	2001	19	372764	10899	5282	112031	73	1180	472	970	50162	121	60	15
10623	Folk_music	2001	19	117285	4281	1728	97407	37	551	127	826	16348	54	26	16
10646	Food	2001	19	307019	4705	2387	110090	74	1120	628	1904	2779	162	64	22
10671	Friedrich_Nietzsche	2001	19	551192	11155	4670	187833	214	3293	647	1521	3154	252	130	98
10707	Fiji	2001	19	393099	7644	3782	155980	134	335	167	671	12517	168	109	20
10779	Frequency	2001	20	127593	2114	1193	21369	6	153	62	205	23632	22	5	2
10819	Federal_Reserve	2001	20	165957	8503	3530	151752	154	2094	462	882	1493	203	124	14
10823	Frédéric_Chopin	2001	19	293205	11176	3178	121371	28	3381	275	962	2532	120	21	14
10854	Formula_One	2001	19	719451	9961	4363	156657	151	1274	324	1377	8630	179	139	3
10885	French_fries	2001	19	158112	8503	4119	54075	53	932	387	1043	1358	82	47	7
10979	Franklin_D._Roosevelt	2001	19	1549579	11309	3986	186412	150	2671	830	1873	9282	168	82	95
11040	First-class_cricket	2001	19	68680	597	320	18131	14	80	31	125	30452	9	7	0
11049	FIFA	2001	19	351152	7025	3593	83692	93	366	172	1109	19721	129	93	3
11054	Fascism	2001	19	712301	16469	5268	196968	58	11151	1080	1365	4956	89	30	37
11110	Filioque	2001	19	48714	3639	699	192480	147	1239	111	513	521	179	120	96
11121	Fox_News	2001	19	244082	12652	4318	223920	309	9856	1022	1352	7183	378	283	73
11181	Frank_Sinatra	2001	19	1039545	12180	4859	222986	265	1753	381	1824	6710	314	251	133
11185	Feminism	2001	19	302578	9973	3744	179056	282	4557	852	1202	6907	210	140	180
11188	French_Revolution	2001	19	632518	8771	3561	163351	95	2161	608	1357	11430	137	56	68
11225	Ferrari	2001	19	304648	8555	4213	69576	77	268	158	523	2650	116	75	1
11227	Freemasonry	2001	19	755788	9687	2924	89705	42	8181	781	420	4596	134	34	10
11228	Fulham_F.C.	2001	19	235176	10090	4041	86822	68	117	72	616	5600	91	66	0
11236	Fart_(word)	2001	19	14547	2900	1645	11929	14	859	489	68	4	13	9	7
11237	FA_Cup	2001	19	448102	5316	2510	105107	76	243	88	880	16958	99	75	5
11250	Premier_League	2001	19	1653358	14299	5956	172393	230	835	329	724	11153	269	221	6
11283	Falsifiability	2001	19	65683	3894	934	159170	114	2353	212	596	1189	74	23	50
11315	Friends	2001	19	2438549	14228	7344	178658	185	1007	418	809	2051	224	171	8
11370	FIFA_World_Cup	2001	19	1687444	9480	3945	108026	101	1617	464	1259	7120	133	99	1
11379	List_of_Scots	2001	19	5435	2219	747	133913	5	49	30	2179	265	11	4	1
11408	Female_genital_mutilation	2001	19	333628	6993	1942	165440	208	4841	603	810	1328	170	42	66
11466	Francisco_Franco	2001	19	365939	8863	4178	159721	104	1063	303	1332	3555	136	66	42
11523	Falklands_War	2001	19	537594	9329	3526	161888	184	3020	506	995	3394	185	124	40
11525	Florence	2001	19	182140	5533	2637	124330	106	207	116	952	12104	137	92	16
11600	Persian_language	2001	19	307758	7360	3014	108309	108	1100	312	705	82019	118	74	40
11664	Fantastic_Four	2001	19	156853	4057	1792	105062	77	189	88	1993	2565	74	53	19
11749	List_of_chess_players	2001	20	4101	3115	523	95107	4	56	37	2284	478	4	4	0
11772	Finnish_Civil_War	2002	19	56412	4509	964	166351	696	512	104	1013	1578	32	6	70
11812	Lockheed_Martin_F-35_Lightning_II	2002	19	688413	13184	3967	211605	241	3450	515	709	982	402	236	8
11846	Guitar	2001	19	165026	6775	3350	88812	28	953	441	578	26408	46	20	11
11866	Global_Positioning_System	2001	19	228868	9563	3985	175841	152	2078	351	919	2436	187	125	25
11867	Germany	2001	19	1382900	20070	6407	194112	265	6789	1752	1428	203705	293	212	56
11884	German_language	2001	19	384682	9342	4386	150303	76	2079	549	1128	68350	88	55	22
11887	Greek_language	2001	19	357967	6197	3022	55851	71	1226	307	1174	38448	79	43	24
11891	George_Orwell	2001	19	502503	10035	4334	172917	119	949	359	648	2355	147	77	22
11955	George_H._W._Bush	2001	19	837555	10133	4290	167603	184	1649	759	2183	6677	243	169	34
11968	George_Washington	2001	19	949670	23584	5665	217259	158	14820	2460	1207	7441	216	129	103
11973	Generation_X	2001	19	699813	6868	2343	125151	168	2387	365	431	431	202	132	35
11986	Godzilla	2001	20	725491	10407	4326	58999	75	723	299	366	855	86	53	20
12024	General_relativity	2001	19	173106	5031	1836	192224	414	1500	308	852	1872	302	14	38
12047	Gaza_Strip	2001	20	2132873	5746	2361	196694	154	1208	316	644	3393	302	148	9
12067	Ghana	2001	19	496998	11365	5099	230891	246	619	294	1317	24733	329	232	14
12102	General_Motors	2001	20	346649	10136	4320	199313	211	1073	385	885	6238	308	202	21
12108	Greece	2001	19	684276	19304	6404	298463	327	6164	1058	2179	60654	358	281	88
12224	Great_Pyramid_of_Giza	2001	20	448657	6823	2794	123052	65	1510	505	477	665	137	39	35
12240	Gold	2001	19	291353	6832	3214	132496	138	1251	596	1050	7499	186	95	66
12339	Genetically_modified_organism	2001	19	81447	5327	2374	215801	364	685	210	602	536	216	144	216
12383	Genetic_engineering	2001	19	119172	6063	2954	131461	206	647	259	589	1599	191	114	111
12395	Greenhouse_effect	2001	19	125225	5191	2212	33421	37	2443	365	199	719	65	30	19
12422	List_of_gymnasts	2001	19	5129	1394	396	131991	34	126	19	925	55	806	34	0
12431	Google_Search	2001	19	181762	7975	4353	84674	136	677	330	921	1367	164	132	3
12446	Germanic_peoples	2001	19	190277	5500	1280	160403	143	2680	289	965	2395	135	62	64
12492	Gospel_of_Matthew	2001	19	124903	4379	1527	41788	12	2255	161	530	3126	64	9	10
12514	Ghost	2001	19	204270	7540	3671	103618	60	2228	489	647	2043	90	46	20
12674	German_Empire	2001	19	428719	4773	2215	133047	36	375	165	1118	14076	75	18	21
12713	Giant_panda	2001	19	366512	5697	2894	86623	107	1398	781	642	940	149	80	25
12731	George_Harrison	2001	19	794238	12761	4293	151293	276	1215	300	1594	3773	153	104	73
12804	Grigori_Rasputin	2001	19	1055019	7092	2451	37310	23	1566	354	108	407	52	17	14
12855	George_Bernard_Shaw	2001	19	250570	5591	2033	157096	160	691	206	741	3255	134	70	105
12997	George_Washington_Carver	2001	19	123566	3299	1665	68712	34	1000	532	755	838	112	26	8
13058	East_Germany	2001	19	360608	5681	2560	162385	101	2511	369	862	16655	168	83	29
13076	Gordon_Brown	2002	19	273868	6872	2637	137842	197	2631	626	1006	2775	254	170	26
13084	Gorillaz	2002	19	499204	11119	4638	120508	158	457	197	651	1397	294	146	1
13109	Global_warming_controversy	2002	19	22693	7531	2070	212154	214	6407	716	503	164	348	176	54
13224	History_of_Germany	2001	19	79600	4768	1788	327372	278	400	115	1495	1620	201	136	109
13270	Hawaii	2001	19	743285	9405	3982	208562	219	2210	730	1283	17906	282	177	46
13275	Hungary	2001	20	674640	13239	4953	217102	201	1605	434	1711	61950	272	181	34
13371	Henry_Ford	2001	19	402038	6824	2990	98336	78	1524	521	585	1673	93	29	16
13373	Haiti	2001	20	423794	13097	5850	231879	331	1119	458	1167	12266	361	290	63
13394	Honduras	2001	19	246129	7360	3206	121292	53	776	285	594	12423	137	43	8
13404	Hong_Kong	2001	19	882635	14507	4664	176522	481	3577	664	1140	40927	293	204	73
13450	Hebrew_language	2001	19	309751	6204	2937	92630	40	1000	302	669	22503	76	34	13
13458	List_of_historical_drama_films_and_series_set_in_Near_Eastern_and_Western_civilization	2001	19	43992	2936	866	207093	2	140	70	3095	305	11	2	0
13467	Hamburg	2001	19	189376	5340	2652	140479	130	209	115	1548	18986	187	121	5
13543	Hinduism	2001	19	606755	16310	4147	294861	418	9995	1054	1701	13810	368	172	194
13554	Hamlet	2001	19	346847	9898	4103	151079	1	2242	291	851	3960	97	1	0
13595	Heathrow_Airport	2001	19	156852	15136	5656	155959	157	617	221	1107	2544	204	153	4
13645	Horse	2001	19	321789	6117	2387	124891	180	1981	677	481	3971	154	124	80
13652	Hindi	2001	19	412312	6440	2565	67686	81	1358	340	740	17153	99	62	31
13682	Herbert_Hoover	2001	19	360081	8946	4294	128991	95	543	226	1102	3580	129	53	39
13696	Helsinki	2001	19	161736	3949	1827	118455	93	299	101	1081	14579	167	88	2
13774	Houston	2001	19	301971	14395	4695	253480	253	182	79	1464	17560	365	231	16
13777	Hard_disk_drive	2001	19	191235	8933	3770	136309	114	2950	389	818	1362	173	103	9
13791	High_jump	2001	19	98392	2998	1390	84460	97	191	87	1163	12569	114	97	0
13854	History_of_France	2001	19	71518	4169	1871	298555	55	185	99	1394	2077	106	46	35
13855	Halloween	2001	19	175079	12762	5624	156589	124	2853	900	994	3678	143	92	42
13869	Heavy_metal_music	2001	19	220980	15672	5849	163098	109	4220	677	1052	14950	179	84	20
13890	History_of_India	2001	19	338193	9624	3103	267125	243	2285	380	1800	1667	201	129	134
13913	Hamas	2001	19	2642164	11563	3141	347599	248	6611	1026	990	2356	606	241	11
13919	Hezbollah	2001	19	395161	11022	3021	232555	313	4660	776	1180	2476	435	279	32
13964	Parliament_of_the_United_Kingdom	2001	19	176399	2953	1543	78563	31	240	141	893	21736	50	20	3
14019	Horsepower	2001	19	115251	2933	1545	49466	27	481	123	134	11908	40	22	6
14029	Histone	2002	19	38652	822	421	83660	121	46	29	282	561	65	9	116
14034	Heroin	2001	19	257254	8243	4171	121490	132	1182	510	1076	3740	159	104	46
14148	Home_run	2002	19	96322	2560	1411	49238	30	97	56	450	12923	41	28	0
14170	HIV	2001	19	283132	4739	1941	125314	169	2366	610	593	4744	137	61	137
14179	Henry_I_of_England	2001	19	238170	2504	1207	109937	448	157	85	368	1489	26	2	0
14187	Henry_VIII	2001	19	1108115	9484	4258	135587	326	1469	704	581	1664	105	52	60
14194	History_of_medicine	2002	19	49743	2606	1170	175529	171	284	103	941	1487	158	86	103
14208	Holocene_extinction	2001	19	120081	2312	899	167704	211	329	122	1004	823	262	124	106
14229	Homeopathy	2001	19	239400	12058	2508	157971	273	25898	1304	564	1289	276	150	144
14254	Helen_Keller	2001	19	692304	4209	2226	53691	60	1099	554	887	1339	114	56	12
14313	Hair	2001	19	140745	7700	4256	72029	67	431	251	619	1305	79	38	44
14457	Prince_Harry,_Duke_of_Sussex	2002	19	1783488	9727	3903	152935	225	2236	495	544	637	344	224	3
14531	Iceland	2001	19	720364	11296	5328	183087	203	1120	392	1556	22005	275	181	25
14532	Italy	2001	19	951242	17441	5703	364482	358	2674	953	2571	173727	440	290	64
14533	India	2001	19	2976359	26099	7130	304899	381	23795	2895	1607	183945	423	323	175
14539	Internet	2001	19	535256	9406	4391	146169	95	2375	978	1012	11243	194	83	19
14560	Republic_of_Ireland	2001	19	621897	11760	4548	188789	245	6575	662	1643	50174	293	223	24
14579	Indonesia	2001	19	1019743	13808	4378	197454	271	1789	424	1097	49446	304	209	56
14594	Internet_troll	2001	19	106684	7094	3553	72746	67	1698	705	311	426	106	55	12
14604	Foreign_relations_of_India	2001	19	98388	3545	1496	352672	301	141	78	1488	700	522	294	7
14627	Isaac_Newton	2001	19	670159	8718	3754	123045	118	2665	1144	1294	3450	191	69	55
14631	Immanuel_Kant	2001	19	284065	6489	3056	187014	76	1340	353	2114	3625	161	47	34
14653	Iran	2001	19	962722	19820	5168	307921	484	3307	746	2110	97665	538	431	125
14708	Italian_language	2001	20	169054	6533	3100	103552	40	657	262	918	25970	60	31	10
14726	Great_Famine_(Ireland)	2001	20	249190	5767	2226	126643	96	3868	496	644	2193	112	49	45
14790	Ice_hockey	2001	19	167595	11015	5192	122210	99	761	254	843	35909	106	84	15
14849	Illinois	2001	19	295269	8474	3747	184701	148	544	199	1580	35744	198	127	32
14889	Iran–Iraq_War	2001	19	278727	9930	3646	326156	224	2086	405	1609	3176	211	163	68
14892	Intelligence_quotient	2001	19	298485	8525	3922	160947	240	1727	489	318	593	229	97	166
14895	Insulin	2001	19	167346	3465	1851	122247	155	346	153	1017	2317	457	58	111
14900	ISO_3166	2001	19	59186	341	196	6580	1	17	15	359	13140	3	1	0
14914	Industrial_Revolution	2001	19	448518	11781	4758	241293	142	865	370	1618	4476	162	63	57
14921	IP_address	2001	19	374297	6133	3200	34145	3	1581	732	118	1170	35	3	0
14958	Immune_system	2001	19	131646	5218	2336	114846	179	507	153	624	2575	107	27	165
15030	Intergovernmental_Panel_on_Climate_Change	2001	19	49996	3271	1073	149478	179	2389	284	551	1686	274	92	23
15043	International_Space_Station	2001	19	588284	14175	4473	276195	362	3079	512	1503	4429	443	332	25
15051	Immigration_to_the_United_States	2001	19	107988	4399	1849	308580	309	779	286	1346	1542	406	229	126
15116	Inter_Milan	2001	19	768855	9983	3135	119398	113	1248	295	1045	3680	140	107	0
15123	Israeli_settlement	2001	19	192524	4921	1227	212402	204	3944	369	499	1399	358	186	26
15147	International_Olympic_Committee	2001	19	93324	2133	1180	94168	91	102	70	518	17496	123	84	12
15172	Internet_slang	2001	19	23536	8642	5059	41794	35	559	319	236	655	57	31	6
15179	Indira_Gandhi	2001	19	701309	7586	3699	181208	193	399	212	1233	2810	198	91	97
15295	Intelligent_design	2001	19	59366	14452	3536	197890	216	32564	1472	1193	1255	257	188	72
15573	Japan	2001	19	1422855	18715	5800	159109	337	5265	1403	1097	153923	455	246	71
15604	James_Bond	2001	19	399615	10017	4274	105551	183	1544	476	588	3717	167	142	32
15606	Japanese_language	2001	19	390929	6038	2978	82074	41	1116	382	507	31655	66	30	16
15613	Jazz	2001	19	240620	11526	4686	156835	144	1157	322	852	36850	113	70	29
15624	Judaism	2001	19	629683	7697	2773	187308	88	4926	792	1339	9825	187	79	21
15641	Joseph_Stalin	2001	19	1285852	19029	5243	256105	84	7314	1521	1616	7074	116	27	66
15655	Jurassic	2001	19	113895	3242	1356	197279	30	111	78	689	19896	349	18	12
15660	Jamaica	2001	19	483078	9074	4117	220457	224	857	403	1090	22739	300	198	20
15787	January_1	2001	19	25004	5250	2607	139079	357	114	53	1381	1248	402	352	152
15827	Joseph_Schumpeter	2001	20	53071	1188	721	78293	153	97	59	531	927	90	44	104
15852	John_Lennon	2001	19	1120917	15104	4624	155073	150	3977	802	1512	6465	182	107	63
15872	J._R._R._Tolkien	2001	19	676661	9837	3951	134346	153	1525	432	925	2352	201	93	61
15881	Java_(programming_language)	2001	19	334737	8597	4303	75298	63	1071	444	437	4431	110	59	4
15910	List_of_compositions_by_Johann_Sebastian_Bach	2001	19	35678	3127	498	62851	1	452	72	1862	669	1907	0	0
15924	Julius_Caesar	2001	19	994540	10530	4671	122279	66	1148	445	885	4135	189	34	37
15942	John_von_Neumann	2001	19	190060	5444	1971	154074	144	311	101	1034	1856	155	63	98
15992	Jimmy_Carter	2001	19	1128529	11302	4966	261950	435	1846	621	2327	7072	503	392	76
16016	Jainism	2001	19	314644	11509	3880	132821	174	914	272	1349	3860	176	34	124
16027	J._K._Rowling	2001	19	680668	8811	3404	194942	174	2871	769	838	1187	354	162	7
16043	Jerusalem	2001	19	1266316	12150	3487	269381	306	9783	1013	1697	16298	404	245	65
16095	Jimi_Hendrix	2001	19	755629	13698	4170	166157	312	3139	846	970	3982	130	79	57
16103	John_Wayne	2001	19	836812	9077	4093	117643	97	1065	330	651	2406	187	80	26
16125	John_the_Baptist	2001	19	280652	6318	2947	140434	63	464	203	2065	5836	164	56	22
16175	Jennifer_Lopez	2001	19	1761548	13917	4842	218782	391	1080	489	912	3484	458	356	19
16193	Jackie_Robinson	2001	19	538205	6606	2000	157190	217	1170	463	1886	3326	242	183	61
16203	Jihad	2001	19	112085	6171	2347	130210	141	3210	482	642	2266	122	90	53
16218	Jeffrey_Dahmer	2001	19	1065301	7108	3263	131511	104	824	354	301	244	147	75	26
16252	Jacques_Cousteau	2002	19	145850	2530	1407	52637	23	254	146	1950	1943	62	23	3
16379	Jedi	2001	19	77862	8207	3931	81020	32	525	226	372	523	49	29	5
16415	Juventus_F.C.	2002	19	831181	12211	3414	177000	220	674	195	1310	5020	267	202	10
16509	Joan_of_Arc	2002	19	538268	7944	3262	101634	83	2256	628	625	2609	138	42	41
16553	Julia_Roberts	2002	19	1249887	5286	2853	63021	100	179	118	652	1405	157	97	1
16556	Jack_Kirby	2002	19	189340	2826	962	147288	162	313	74	1989	2528	150	100	47
16567	Josip_Broz_Tito	2002	19	307737	6992	2430	167364	106	3300	464	1086	2625	136	66	34
16603	Keanu_Reeves	2001	19	1916316	5168	2719	146211	210	725	370	646	1008	283	202	21
16635	Khazars	2001	19	139925	5867	1843	202120	119	2633	351	1122	972	148	85	86
16642	Kazakhstan	2001	20	745385	9520	4559	234745	203	995	496	1030	28765	317	174	23
16707	Kurt_Cobain	2001	19	1158404	11862	5034	117909	113	1857	728	524	1129	165	98	13
16716	Kansas	2001	19	221382	7037	3454	153176	115	333	145	1526	14014	177	110	2
16743	Karl_Marx	2001	19	748952	12786	5192	183745	212	3421	740	1821	5354	170	84	65
16749	Korea	2001	19	264384	12042	5200	148078	211	371	179	746	12326	196	173	105
16756	Korean_language	2001	19	235754	5457	2437	110197	56	366	148	762	19551	76	40	20
16766	Kent	2001	19	132051	2871	1290	79604	64	89	48	567	13731	76	51	3
16768	Kevin_Spacey	2001	19	838143	3569	1605	97602	118	604	230	984	1767	174	114	1
16772	Korean_War	2001	19	767582	12763	4721	304543	136	4735	940	1516	14697	276	105	42
16779	Ku_Klux_Klan	2001	19	1018826	11641	4517	189200	148	4712	1511	806	4843	185	101	38
16846	Kentucky	2001	19	259733	8451	3825	179645	177	555	184	1353	18369	242	164	12
16880	Karnataka	2001	19	1132980	6797	2391	132731	125	587	188	1140	14328	145	114	4
16948	Ketamine	2001	19	300913	5670	2613	103596	252	434	165	2831	3041	172	92	178
17011	Killer_whale	2001	19	452860	6880	2892	159215	138	1303	472	548	819	222	97	64
17068	Kurds	2001	19	233296	7990	1985	166797	190	4115	760	919	4827	210	130	62
17123	Karachi	2001	19	213096	11636	3616	197794	296	507	225	1356	7666	305	252	64
17391	Kosovo	2001	19	637183	13213	3089	212340	177	12692	1324	1087	9935	247	153	29
17454	Kansas_City,_Missouri	2001	19	201135	6083	2539	140195	103	559	161	1180	11888	140	86	10
17514	Latvia	2001	20	429535	7130	3360	181353	199	351	108	1178	27915	254	167	39
17515	Luxembourg	2001	20	589728	6100	3158	121518	129	382	201	1090	21129	183	117	6
17537	Lysergic_acid_diethylamide	2001	19	365234	8463	3934	142474	146	1894	614	2096	2439	185	91	70
17541	Lawyer	2001	19	91965	4913	2526	87330	12	474	147	430	11623	52	10	1
17547	Love	2001	19	319552	6710	3279	69158	43	2601	1284	612	1613	57	27	23
17633	Libya	2001	20	392799	10131	4073	186439	231	1696	454	896	12908	291	214	16
17652	Lee_Harvey_Oswald	2001	20	508512	9499	3045	142754	87	4269	468	303	896	239	60	26
17675	Lithuania	2001	20	599888	10862	3833	302222	459	1269	292	1919	28959	520	434	45
17730	Latin	2001	19	416287	8573	4538	99499	87	965	369	769	30333	84	41	20
17747	Lead	2001	20	158292	7566	2505	162423	228	876	178	743	4731	203	152	156
17748	Limestone	2001	19	149852	3852	1825	72200	23	165	89	283	13306	59	15	8
17771	Lebanon	2001	20	660889	16557	6802	220329	256	1810	530	919	21596	329	237	35
17862	L._Ron_Hubbard	2001	19	267819	7608	2882	158276	57	2813	417	567	975	139	37	15
17867	London	2001	19	974819	20114	7253	267173	380	3791	1005	2076	115718	512	356	34
17909	Led_Zeppelin	2001	19	699852	21614	8400	122383	140	3708	719	889	4368	146	107	38
17914	Ludwig_van_Beethoven	2001	19	595853	8623	3503	98438	40	1474	479	787	4633	66	7	33
17940	Lipid	2001	19	99086	2645	1361	70886	98	163	84	2152	3106	74	27	86
17998	List_of_Latin_words_with_English_derivatives	2001	19	42961	1115	545	577727	6	62	43	402	56	12	6	0
18079	Leonardo_da_Vinci	2001	19	1182074	9767	3894	125399	128	2755	1148	624	2866	153	58	50
18080	Lacrosse	2001	19	119366	8955	4449	66887	104	482	187	464	4987	111	95	15
18081	Liverpool	2001	19	234563	7548	2979	217197	285	978	305	1451	17377	315	238	31
18084	Long_jump	2001	19	117648	3101	1485	85054	17	118	63	957	13286	36	16	3
18091	Lisbon	2001	19	171587	6016	2226	135557	93	404	108	1185	13648	131	85	22
18110	Los_Angeles	2001	19	834013	14146	5416	158701	209	2107	498	1602	60574	238	186	51
18119	Liverpool_F.C.	2001	19	1019339	15606	4385	95011	182	2087	634	906	9169	194	172	10
18130	Louisiana	2001	19	292134	7512	3645	218928	107	379	179	1734	18835	253	95	14
18131	Los_Angeles_International_Airport	2001	19	155093	13976	4777	167378	201	377	136	763	1833	265	198	2
18166	List_of_agnostics	2001	19	7023	1508	552	283889	304	171	54	1072	92	264	147	164
18247	Index_of_philosophy_articles_(A–C)	2001	19	1004	599	292	73764	0	29	20	2931	15	0	0	0
